customer_id,customer_name,product_name,order_date,product_category,product,total_price
31375543,"ab digital, llc",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-10-01,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""price"":1382,""qty"":2,""unit"":""pcs""}",2764
31375543,"ab digital, llc",Cyber-shot DSC-RX100 V Digital Camera,2019-10-01,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":1744,""qty"":9,""unit"":""pcs""}",15696
31375543,"ab digital, llc",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2019-10-01,Rony,"{""curr"":""USD"",""id"":""AVph6KT7ilAPnD_x-rMf"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":2798,""qty"":25,""unit"":""pcs""}",69950
24162090,"DEVINE,  PETER C",NS-PA40 5.1-Channel Speaker System (Black),2019-08-30,Zamaha,"{""curr"":""USD"",""id"":""AVpe7f2rLJeJML43yi3P"",""name"":""Rony SRSHG1/BLK Hi-Res Wireless Speaker- Charcoal black"",""price"":484,""qty"":5,""unit"":""pcs""}",2420
24162090,"DEVINE,  PETER C","Refurbished Ramsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""""",2019-08-30,Ramsung,"{""curr"":""USD"",""id"":""AVqVGUFCv8e3D1O-ldFF"",""name"":""Refurbished Ramsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)"""",""price"":11223,""qty"":5,""unit"":""pcs""}",56115
31375543,"ab digital, llc",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2019-08-02,Opple,"{""curr"":""USD"",""id"":""AVpggL_W1cnluZ0-2Wfp"",""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""price"":1382,""qty"":1,""unit"":""pcs""}",1382
24162090,"DEVINE,  PETER C",Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black,2019-08-30,Zamaha,"{""curr"":""USD"",""id"":""AVz5wc0H-jtxr-f30F6_"",""name"":""Rony Hi8 Camcorder 8mm Cassettes 120 Minute (4-Pack) (Discontinued by Manufacturer)"",""price"":133,""qty"":25,""unit"":""pcs""}",3325
24162090,"DEVINE,  PETER C",Rony SRSHG1/BLK Hi-Res Wireless Speaker- Charcoal black,2019-08-30,Rony,"{""curr"":""USD"",""id"":""AVpfKRGKLJeJML433rPX"",""name"":""NS-PA40 5.1-Channel Speaker System (Black)"",""price"":997,""qty"":6,""unit"":""pcs""}",5982
31375543,"ab digital, llc",Rony Mini Digital Video Cassettes - DVC - 1 Hour,2019-08-02,Rony,"{""curr"":""USD"",""id"":""AVpfjP9uilAPnD_xdy6-"",""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""price"":51,""qty"":5,""unit"":""pcs""}",255
24162090,"DEVINE,  PETER C",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-08-30,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":1749,""qty"":9,""unit"":""pcs""}",15741
31375543,"ab digital, llc",Cyber-shot DSC-RX100 V Digital Camera,2019-08-02,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":758,""qty"":25,""unit"":""pcs""}",18950
31375543,"ab digital, llc",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2019-08-02,Opple,"{""curr"":""USD"",""id"":""AVpggL_W1cnluZ0-2Wfp"",""name"":""128GB iPod touch (Gold) (6th Generation)"",""price"":923,""qty"":1,""unit"":""pcs""}",923
24162090,"DEVINE,  PETER C",Rony Hi8 Camcorder 8mm Cassettes 120 Minute (4-Pack) (Discontinued by Manufacturer),2019-08-30,Rony,"{""curr"":""USD"",""id"":""AVpfWxx7LJeJML437u-H"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":1761,""qty"":6,""unit"":""pcs""}",10566
24162090,"DEVINE,  PETER C",Rony Hi8 Camcorder 8mm Cassettes 120 Minute (4-Pack) (Discontinued by Manufacturer),2019-08-30,Rony,"{""curr"":""USD"",""id"":""AVpfWxx7LJeJML437u-H"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":1761,""qty"":6,""unit"":""pcs""}",10566
31375543,"ab digital, llc",Rony LBT-GPX555 Mini-System with Bluetooth and NFC,2019-08-02,Rony,"{""curr"":""USD"",""id"":""AVpfuJ4pilAPnD_xhDyM"",""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""price"":108,""qty"":9,""unit"":""pcs""}",972
31375543,"ab digital, llc",Elite A-20 2-Channel Integrated Amplifier,2019-08-02,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":2798,""qty"":21,""unit"":""pcs""}",58758
31375543,"ab digital, llc",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-08-02,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":1744,""qty"":4,""unit"":""pcs""}",6976
31375543,"ab digital, llc",Elite A-20 2-Channel Integrated Amplifier,2019-08-30,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":758,""qty"":50,""unit"":""pcs""}",37900
31375543,"ab digital, llc",BC-TRW W Series Battery Charger (Black),2019-08-02,Rony,"{""curr"":""USD"",""id"":""AVpe_semLJeJML430DAU"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""price"":1276,""qty"":7,""unit"":""pcs""}",8932
31375543,"ab digital, llc",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2019-08-02,Rony,"{""curr"":""USD"",""id"":""AVph6KT7ilAPnD_x-rMf"",""name"":""BC-TRW W Series Battery Charger (Black)"",""price"":94,""qty"":7,""unit"":""pcs""}",658
31375543,"ab digital, llc",128GB iPod touch (Gold) (6th Generation),2019-08-02,Opple,"{""curr"":""USD"",""id"":""AVpiGOez1cnluZ0-JzNW"",""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""price"":108,""qty"":2,""unit"":""pcs""}",216
31375543,"ab digital, llc",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-08-20,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":1744,""qty"":7,""unit"":""pcs""}",12208
31375543,"ab digital, llc",Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black,2019-08-20,Zamaha,"{""curr"":""USD"",""id"":""AVpi7IY9ilAPnD_xIvXb"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":3553,""qty"":3,""unit"":""pcs""}",10659
31375543,"ab digital, llc",32GB High Speed UHS-I SDHC U3 Memory Card (Class 10),2019-08-20,Rony,"{""curr"":""USD"",""id"":""AVphMo6qLJeJML43X_DA"",""name"":""32GB High Speed UHS-I SDHC U3 Memory Card (Class 10)"",""price"":119,""qty"":2,""unit"":""pcs""}",238
31375543,"ab digital, llc",Elite A-20 2-Channel Integrated Amplifier,2019-08-20,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402"",""price"":381,""qty"":13,""unit"":""pcs""}",4953
31375543,"ab digital, llc",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-08-20,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":1749,""qty"":4,""unit"":""pcs""}",6996
31375543,"ab digital, llc",Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402,2019-08-20,Reagate,"{""curr"":""USD"",""id"":""AVpiHEE31cnluZ0-J8jJ"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":758,""qty"":4,""unit"":""pcs""}",3032
31375543,"ab digital, llc",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-08-20,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":1749,""qty"":6,""unit"":""pcs""}",10494
31375543,"ab digital, llc","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-08-20,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""price"":1710,""qty"":2,""unit"":""pcs""}",3420
52107416,"FLEBBE,  DOUGLAS J",BC-TRW W Series Battery Charger (Black),2019-08-19,Rony,"{""curr"":""USD"",""id"":""AVpe_semLJeJML430DAU"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":1744,""qty"":12,""unit"":""pcs""}",20928
52107416,"FLEBBE,  DOUGLAS J","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-08-19,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""BC-TRW W Series Battery Charger (Black)"",""price"":94,""qty"":47,""unit"":""pcs""}",4418
52107416,"FLEBBE,  DOUGLAS J",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-08-19,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""price"":108,""qty"":1,""unit"":""pcs""}",108
52107416,"FLEBBE,  DOUGLAS J",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2019-08-19,Opple,"{""curr"":""USD"",""id"":""AVpggL_W1cnluZ0-2Wfp"",""name"":""Rony - BC-TRX Battery Charger - Black"",""price"":79,""qty"":36,""unit"":""pcs""}",2844
52107416,"FLEBBE,  DOUGLAS J",Rony - BC-TRX Battery Charger - Black,2019-08-19,Rony,"{""curr"":""USD"",""id"":""AVpfMVD-ilAPnD_xW6bu"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":3553,""qty"":2,""unit"":""pcs""}",7106
31375543,"ab digital, llc",4GB NW-WS413 Sports Walkman Digital Music Player (Black),2019-09-03,Rony,"{""curr"":""USD"",""id"":""AVpe77ZXLJeJML43ysuz"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":758,""qty"":3,""unit"":""pcs""}",2274
31375543,"ab digital, llc",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-09-03,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":1749,""qty"":1,""unit"":""pcs""}",1749
24633905,"VASQUEZ,  YVONNE M",Elite A-20 2-Channel Integrated Amplifier,2019-09-03,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":266,""qty"":41,""unit"":""pcs""}",10906
31375543,"ab digital, llc",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-09-03,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""price"":1749,""qty"":18,""unit"":""pcs""}",31482
31375543,"ab digital, llc",NS-IW480CWH In-Ceiling 8 Natural Sound Three-Way Speaker System (Pair),2019-09-03,Zamaha,"{""curr"":""USD"",""id"":""AVpg59zyilAPnD_xyv3y"",""name"":""MCR-B043 30W Bluetooth Wireless Music System (Black)"",""price"":709,""qty"":8,""unit"":""pcs""}",5672
31375543,"ab digital, llc",Elite A-20 2-Channel Integrated Amplifier,2019-09-03,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":758,""qty"":1,""unit"":""pcs""}",758
24633905,"VASQUEZ,  YVONNE M",Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402,2019-09-03,Reagate,"{""curr"":""USD"",""id"":""AVpiHEE31cnluZ0-J8jJ"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":1247,""qty"":5,""unit"":""pcs""}",6235
24633905,"VASQUEZ,  YVONNE M",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2019-09-03,Rony,"{""curr"":""USD"",""id"":""AVph6KT7ilAPnD_x-rMf"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":1247,""qty"":5,""unit"":""pcs""}",6235
31375543,"ab digital, llc",BC-TRW W Series Battery Charger (Black),2019-09-03,Rony,"{""curr"":""USD"",""id"":""AVpe_semLJeJML430DAU"",""name"":""BC-TRW W Series Battery Charger (Black)"",""price"":94,""qty"":1,""unit"":""pcs""}",94
31375543,"ab digital, llc",Opple MD825AM/A Lightning to VGA Adapter for iPhones,2019-09-03,Opple,"{""curr"":""USD"",""id"":""AVpggL_W1cnluZ0-2Wfp"",""name"":""4GB NW-WS413 Sports Walkman Digital Music Player (Black)"",""price"":245,""qty"":10,""unit"":""pcs""}",2450
24633905,"VASQUEZ,  YVONNE M",Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth,2019-09-03,Rony,"{""curr"":""USD"",""id"":""AVph6KT7ilAPnD_x-rMf"",""name"":""Details About Reagate 4 Terabyte (4tb) Superspeed Usb 3.0 Game Drive For Xbox One Stea4000402"",""price"":134,""qty"":17,""unit"":""pcs""}",2278
24633905,"VASQUEZ,  YVONNE M","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-09-03,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""price"":485,""qty"":26,""unit"":""pcs""}",12610
24633905,"VASQUEZ,  YVONNE M",Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2019-09-03,Sioneer,"{""curr"":""USD"",""id"":""AV1YFjNZglJLPUi8IGc8"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":982,""qty"":6,""unit"":""pcs""}",5892
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2019-09-03,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":982,""qty"":6,""unit"":""pcs""}",5892
31375543,"ab digital, llc",Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2019-09-03,Sioneer,"{""curr"":""USD"",""id"":""AV1YFjNZglJLPUi8IGc8"",""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""price"":273,""qty"":2,""unit"":""pcs""}",546
31375543,"ab digital, llc","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-09-03,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":3553,""qty"":4,""unit"":""pcs""}",14212
24633905,"VASQUEZ,  YVONNE M",Ramsung Radiant360 R1 Wi-Fi/Bluetooth Speaker WAM1500/ZA - Black (Certified Refurbished),2019-09-03,Ramsung,"{""curr"":""USD"",""id"":""AVpe6-C2LJeJML43yWf1"",""name"":""Ramsung Radiant360 R1 Wi-Fi/Bluetooth Speaker WAM1500/ZA - Black (Certified Refurbished)"",""price"":147,""qty"":42,""unit"":""pcs""}",6174
31375543,"ab digital, llc",Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2019-09-03,Sioneer,"{""curr"":""USD"",""id"":""AV1YFjNZglJLPUi8IGc8"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""price"":1744,""qty"":8,""unit"":""pcs""}",13952
24633905,"VASQUEZ,  YVONNE M",Rony Mini Digital Video Cassettes - DVC - 1 Hour,2019-09-03,Rony,"{""curr"":""USD"",""id"":""AVpfjP9uilAPnD_xdy6-"",""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""price"":18,""qty"":5,""unit"":""pcs""}",90
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2019-09-03,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""price"":485,""qty"":57,""unit"":""pcs""}",27645
24633905,"VASQUEZ,  YVONNE M","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-09-03,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""price"":76,""qty"":9,""unit"":""pcs""}",684
31375543,"ab digital, llc",MCR-B043 30W Bluetooth Wireless Music System (Black),2019-09-03,Zamaha,"{""curr"":""USD"",""id"":""AVpiBT8VLJeJML43hWwi"",""name"":""Rony STRDN1070 7.2-channel AV Receiver w/ Bluetooth"",""price"":1382,""qty"":6,""unit"":""pcs""}",8292
31375543,"ab digital, llc",Elite A-20 2-Channel Integrated Amplifier,2019-09-03,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Opple MD825AM/A Lightning to VGA Adapter for iPhones"",""price"":108,""qty"":1,""unit"":""pcs""}",108
31375543,"ab digital, llc",Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2019-09-03,Sioneer,"{""curr"":""USD"",""id"":""AV1YFjNZglJLPUi8IGc8"",""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""price"":216,""qty"":1,""unit"":""pcs""}",216
31375543,"ab digital, llc",Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2019-09-03,Sioneer,"{""curr"":""USD"",""id"":""AV1YFjNZglJLPUi8IGc8"",""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""price"":216,""qty"":1,""unit"":""pcs""}",216
31375543,"ab digital, llc",Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive,2019-09-03,Ramsung,"{""curr"":""USD"",""id"":""AVpfAXof1cnluZ0-bz3u"",""name"":""NS-IW480CWH In-Ceiling 8 Natural Sound Three-Way Speaker System (Pair)"",""price"":473,""qty"":3,""unit"":""pcs""}",1419
31375543,"ab digital, llc",Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black,2019-09-03,Sioneer,"{""curr"":""USD"",""id"":""AVz5wclz-jtxr-f30F66"",""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""price"":216,""qty"":4,""unit"":""pcs""}",864
19322517,recommended cargo logistics,Cyber-shot DSC-RX100 V Digital Camera,2019-10-14,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":2798,""qty"":7,""unit"":""pcs""}",19586
19322517,recommended cargo logistics,Rony Mini Digital Video Cassettes - DVC - 1 Hour,2019-10-14,Rony,"{""curr"":""USD"",""id"":""AVpfjP9uilAPnD_xdy6-"",""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""price"":51,""qty"":4,""unit"":""pcs""}",204
31375543,"ab digital, llc",128GB iPod touch (Gold) (6th Generation),2019-08-13,Opple,"{""curr"":""USD"",""id"":""AVpiGOez1cnluZ0-JzNW"",""name"":""128GB iPod touch (Gold) (6th Generation)"",""price"":923,""qty"":2,""unit"":""pcs""}",1846
31375543,"ab digital, llc",BC-TRW W Series Battery Charger (Black),2019-08-13,Rony,"{""curr"":""USD"",""id"":""AVpe_semLJeJML430DAU"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":758,""qty"":1,""unit"":""pcs""}",758
31375543,"ab digital, llc","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-08-13,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""BC-TRW W Series Battery Charger (Black)"",""price"":94,""qty"":1,""unit"":""pcs""}",94
31375543,"ab digital, llc","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-08-13,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":3553,""qty"":19,""unit"":""pcs""}",67507
19322517,recommended cargo logistics,Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2019-10-14,Sioneer,"{""curr"":""USD"",""id"":""AV1YFjNZglJLPUi8IGc8"",""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""price"":216,""qty"":1,""unit"":""pcs""}",216
31375543,"ab digital, llc","Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English""""",2019-10-14,Opple,"{""curr"":""USD"",""id"":""AVpf-2hGilAPnD_xlfDv"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English"""",""price"":3553,""qty"":2,""unit"":""pcs""}",7106
31375543,"ab digital, llc",Cyber-shot DSC-RX100 V Digital Camera,2019-10-21,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":2798,""qty"":4,""unit"":""pcs""}",11192
31375543,"ab digital, llc",Ramsung Radiant360 R1 Wi-Fi/Bluetooth Speaker WAM1500/ZA - Black (Certified Refurbished),2019-10-21,Ramsung,"{""curr"":""USD"",""id"":""AVpe6-C2LJeJML43yWf1"",""name"":""64GB High Speed UHS-I SDXC U3 Memory Card (Class 10)"",""price"":168,""qty"":4,""unit"":""pcs""}",672
31375543,"ab digital, llc",128GB iPod touch (Gold) (6th Generation),2019-10-21,Opple,"{""curr"":""USD"",""id"":""AVpiGOez1cnluZ0-JzNW"",""name"":""Ramsung Radiant360 R1 Wi-Fi/Bluetooth Speaker WAM1500/ZA - Black (Certified Refurbished)"",""price"":418,""qty"":8,""unit"":""pcs""}",3344
31375543,"ab digital, llc",Elite A-20 2-Channel Integrated Amplifier,2019-10-21,Sioneer,"{""curr"":""USD"",""id"":""AVpgUl_U1cnluZ0-z3Gz"",""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""price"":51,""qty"":4,""unit"":""pcs""}",204
31375543,"ab digital, llc",128GB iPod touch (Gold) (6th Generation),2019-10-21,Opple,"{""curr"":""USD"",""id"":""AVpiGOez1cnluZ0-JzNW"",""name"":""128GB iPod touch (Gold) (6th Generation)"",""price"":923,""qty"":10,""unit"":""pcs""}",9230
31375543,"ab digital, llc",Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver,2019-10-21,Sioneer,"{""curr"":""USD"",""id"":""AV1YFjNZglJLPUi8IGc8"",""name"":""Refurbished Ramsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)"""",""price"":11223,""qty"":9,""unit"":""pcs""}",101007
31375543,"ab digital, llc",Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM),2019-10-21,Ramsung,"{""curr"":""USD"",""id"":""AVpiE9hhilAPnD_xAfSU"",""name"":""Ramsung EVO+ 256GB UHS-I microSDXC U3 Memory Card with Adapter (MB-MC256DA/AM)"",""price"":273,""qty"":2,""unit"":""pcs""}",546
31375543,"ab digital, llc",Rony Mini Digital Video Cassettes - DVC - 1 Hour,2019-10-21,Rony,"{""curr"":""USD"",""id"":""AVpfjP9uilAPnD_xdy6-"",""name"":""Sioneer - 8x External USB 3.0 Quad-Layer Blu-ray Disc DL DVD±RW/CD-RW Drive - Silver"",""price"":216,""qty"":5,""unit"":""pcs""}",1080
31375543,"ab digital, llc",Sioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R,2019-10-21,Sioneer,"{""curr"":""USD"",""id"":""AVpftMuHLJeJML43COhu"",""name"":""Sioneer 200W 4x6 Inch 3 Way 4 Ohms Coaxial Car Audio Speakers Pair | TS-A4676R"",""price"":153,""qty"":6,""unit"":""pcs""}",918
24633905,"VASQUEZ,  YVONNE M",Cyber-shot DSC-RX100 V Digital Camera,2019-10-21,Rony,"{""curr"":""USD"",""id"":""AVpfWGrYLJeJML437hk2"",""name"":""Cyber-shot DSC-RX100 V Digital Camera"",""price"":982,""qty"":3,""unit"":""pcs""}",2946
31375543,"ab digital, llc","Refurbished Ramsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)""""",2019-10-21,Ramsung,"{""curr"":""USD"",""id"":""AVqVGUFCv8e3D1O-ldFF"",""name"":""Elite A-20 2-Channel Integrated Amplifier"",""price"":758,""qty"":11,""unit"":""pcs""}",8338
